Employee_ID,Hire_Date,Last_Promotion_Date,Last_Login_Timestamp,Department,Job_Role,Job_Level,City,Education,Work_Mode,Marital_Status,Membership_Type,Age,Base_Salary,Performance_Rating,Training_Hours,Overtime_Hours,Projects_Count,Absenteeism_Days,Employee_Comment,Customer_Review,Notes_Raw_Data,Satisfaction_Score,Attrition_Flag
E100350,2024-06-03 13:24:10,2025-12-01 00:00:00,2025-09-19 09:52:23,IT,Manager,1,Bengaluru,Bachelors,Onsite,Married,Gold,24,892115.0,2.6,56,10,5,4,Communication from leadership is excellent!,Fantastic! Five stars ⭐⭐⭐⭐⭐,??###MISSING###??_backup,100.0,0
E100351,2016-06-09 12:58:21,2021-04-12 12:58:21,2025-09-05 14:43:27,Marketing,Manager,4,Chennai,Bachelors,Hybrid,Single,Silver,23,616483.0,2.9,59,26,2,6,Feeling stressed due to deadlines 😐,"Delivery was late, but support helped.",@@NULL##DATA@@,78.0,0
E100352,2023-06-20 08:04:55,2025-06-14 08:04:55,2025-11-26 10:13:52,HR,Engineer,5,Chennai,Masters,Hybrid,Single,Silver,35,559484.0,4.0,59,59,1,0,"Manager is supportive, but workload is high.",Amazing service! Fast delivery 😊,@@NULL##DATA@@,71.2,0
E100353,2015-11-12 08:11:16,2018-06-01 08:11:16,2025-09-07 10:02:37,HR,Engineer,4,Pune,Masters,Remote,Married,Gold,54,797112.0,3.8,35,39,4,11,"Training was helpful, want more advanced sessions.",Fantastic! Five stars ⭐⭐⭐⭐⭐,%%OK%%^&*(),43.9,1
E100354,2022-02-09 04:08:33,2024-07-03 04:08:33,2025-10-12 20:14:12,Sales,Lead,3,Bengaluru,Bachelors,Hybrid,Married,Bronze,30,728250.0,2.5,57,59,3,0,Need better tools and clearer priorities.,"Delivery was late, but support helped.",**##FAIL##**,46.4,0
E100355,2023-01-11 16:32:01,2025-12-01 00:00:00,2025-11-13 09:53:23,Operations,Engineer,2,Chennai,Bachelors,Onsite,Other,Gold,43,720113.0,3.1,67,1,1,10,"Work-life balance is okay, could improve.",Will definitely recommend to others.,??###MISSING###??_TMP,93.6,1
E100356,2023-06-17 06:26:26,2025-12-01 00:00:00,2025-12-13 23:46:44,Sales,Manager,4,Chennai,Masters,Hybrid,Single,Gold,32,818422.0,3.3,59,43,3,6,"Manager is supportive, but workload is high.","Average experience, nothing special.",###REF!@#$$,69.4,1
E100357,2017-02-13 19:31:20,2022-05-24 19:31:20,2025-11-29 15:20:15,Sales,Engineer,4,Bengaluru,Masters,Hybrid,Married,Gold,31,874438.0,2.8,48,4,8,14,Communication from leadership is excellent!,"Delivery was late, but support helped.",%%OK%%^&*()_X,86.8,0
E100358,2023-06-26 11:21:02,2025-12-01 00:00:00,2025-09-15 09:46:20,Sales,Engineer,2,Bengaluru,Bachelors,Onsite,Married,Silver,27,1021303.0,4.9,5,36,7,10,"Training was helpful, want more advanced sessions.",Not satisfied. Product arrived damaged.,$$$ERROR_404!!!,44.9,0
E100359,2016-02-07 05:19:21,2018-12-09 05:19:21,2025-12-13 17:06:05,Marketing,Analyst,3,Pune,Bachelors,Hybrid,Single,Silver,40,590551.0,3.4,34,19,2,7,Promotion process feels slow…,Worst experience ever!!! 😡😡,??###MISSING###??_TMP,73.6,0
E100360,2019-12-05 09:37:08,2022-12-18 09:37:08,2025-11-08 14:55:13,Finance,Director,2,Mumbai,Masters,Hybrid,Single,Bronze,43,729439.0,3.2,5,46,7,10,"I enjoy the work, but salary expectations are higher.",Will definitely recommend to others.,$$$ERROR_404!!!_TMP,38.7,0
E100361,2019-06-17 09:11:39,2024-10-30 09:11:39,2025-09-19 20:30:42,Operations,Director,1,Hyderabad,Bachelors,Onsite,Other,Diamond,33,860082.0,4.0,8,7,5,1,Feeling stressed due to deadlines 😐,Fantastic! Five stars ⭐⭐⭐⭐⭐,$$$ERROR_404!!!_backup,78.0,0
E100362,2017-12-31 15:24:24,2019-09-04 15:24:24,2025-10-18 02:47:54,Operations,Analyst,1,Delhi,Masters,Hybrid,Single,Bronze,39,851129.0,2.9,28,53,7,2,Feeling stressed due to deadlines 😐,Not satisfied. Product arrived damaged.,###@!@!@###,49.8,0
E100363,2015-03-18 16:36:25,2017-03-19 16:36:25,2025-12-06 09:03:47,Marketing,Senior Engineer,1,Pune,Bachelors,Onsite,Married,Silver,37,1359106.0,3.9,37,28,3,7,Great team culture 😊,Worst experience ever!!! 😡😡,@@NULL##DATA@@,61.7,0
E100364,2022-05-01 08:08:19,2025-12-01 00:00:00,2025-10-12 06:09:13,Marketing,Manager,3,Pune,Bachelors,Hybrid,Married,Gold,30,958062.0,2.0,42,31,1,12,"Training was helpful, want more advanced sessions.",Fantastic! Five stars ⭐⭐⭐⭐⭐,~~CORRUPT~~@@@_backup,58.9,0
E100365,2018-03-09 19:17:54,2020-05-26 19:17:54,2025-09-20 06:46:01,Operations,Senior Engineer,3,Hyderabad,Bachelors,Onsite,Married,Gold,44,496603.0,2.9,72,34,3,12,Communication from leadership is excellent!,Loved the packaging and quick response time.,@@NULL##DATA@@_v2,70.9,0
E100366,2021-04-13 15:23:24,2022-09-11 15:23:24,2025-12-01 21:12:43,HR,Lead,3,Delhi,Bachelors,Hybrid,Single,Gold,40,1004545.0,3.9,61,2,9,5,Remote setup works well for me.,Amazing service! Fast delivery 😊,@@NULL##DATA@@_backup,95.2,0
E100367,2018-11-23 15:25:28,2022-01-13 15:25:28,2025-12-10 01:29:55,Operations,Engineer,5,Bengaluru,PhD,Onsite,Married,Bronze,24,1036416.0,4.3,33,18,6,4,Feeling stressed due to deadlines 😐,Worst experience ever!!! 😡😡,@@NULL##DATA@@,84.0,0
E100368,2018-07-19 20:16:48,2020-06-09 20:16:48,2025-12-12 10:30:03,Operations,Analyst,2,Delhi,Bachelors,Remote,Single,Gold,38,868718.0,2.7,26,42,1,14,Great team culture 😊,Quality is okay… expected better 😐,###@!@!@###_backup,50.5,1
E100369,2023-06-01 16:10:54,2025-12-01 00:00:00,2025-12-10 08:23:22,HR,Senior Engineer,2,Pune,Diploma,Onsite,Married,Gold,34,596651.0,2.6,57,57,9,8,Feeling stressed due to deadlines 😐,Not satisfied. Product arrived damaged.,**##FAIL##**_backup,56.5,0
E100370,2015-11-24 14:38:58,2020-11-20 14:38:58,2025-12-01 15:36:16,Operations,Manager,2,Delhi,Bachelors,Hybrid,Single,Silver,48,1339514.0,3.6,22,59,8,1,"Manager is supportive, but workload is high.","Average experience, nothing special.",@@NULL##DATA@@,38.8,0
E100371,2021-12-29 14:08:09,2023-10-13 14:08:09,2025-10-18 17:18:48,HR,Engineer,2,Bengaluru,Masters,Hybrid,Married,Bronze,32,632529.0,2.8,70,32,5,3,Promotion process feels slow…,Amazing service! Fast delivery 😊,!!##DIV/0##!!_X,81.2,1
E100372,2022-02-02 20:47:34,2025-01-24 20:47:34,2025-09-21 04:35:51,Sales,Lead,3,Hyderabad,PhD,Onsite,Married,Silver,53,1065193.0,3.0,62,15,7,12,Remote setup works well for me.,Support was polite and solved my issue quickly.,**##FAIL##**_final,71.6,0
E100373,2018-08-10 19:26:54,2023-12-30 19:26:54,2025-11-04 19:14:04,Operations,Analyst,2,Chennai,Masters,Hybrid,Single,Silver,42,950013.0,3.8,54,28,2,13,"I enjoy the work, but salary expectations are higher.",Fantastic! Five stars ⭐⭐⭐⭐⭐,~~CORRUPT~~@@@,68.6,0
E100374,2017-06-29 05:06:49,2021-08-07 05:06:49,2025-09-24 04:24:38,HR,Analyst,2,Chennai,Bachelors,Remote,Single,Gold,26,1050203.0,2.8,19,27,6,13,Remote setup works well for me.,Fantastic! Five stars ⭐⭐⭐⭐⭐,N/A###$$$,44.2,1
E100375,2015-01-19 09:43:05,2016-05-11 09:43:05,2025-10-20 16:21:06,Finance,Manager,4,Mumbai,Masters,Remote,Married,Bronze,35,1326714.0,1.8,49,23,9,0,Promotion process feels slow…,Not satisfied. Product arrived damaged.,!!##DIV/0##!!_TMP,89.1,0
E100376,2023-11-23 20:49:55,2025-12-01 00:00:00,2025-11-08 21:18:22,Operations,Manager,5,Hyderabad,Bachelors,Hybrid,Single,Gold,51,1040410.0,2.3,65,21,4,12,Feeling stressed due to deadlines 😐,Worst experience ever!!! 😡😡,%%OK%%^&*(),80.1,0
E100377,2023-12-31 17:35:06,2025-12-01 00:00:00,2025-12-09 09:22:52,Finance,Engineer,2,Delhi,PhD,Onsite,Single,Gold,30,760334.0,3.2,5,52,1,1,Communication from leadership is excellent!,"Delivery was late, but support helped.",**##FAIL##**,53.2,0
E100378,2017-04-15 16:27:46,2020-12-02 16:27:46,2025-10-01 08:29:26,Marketing,Engineer,1,Pune,Bachelors,Hybrid,Married,Bronze,45,1176498.0,1.9,14,23,7,12,Need better tools and clearer priorities.,Fantastic! Five stars ⭐⭐⭐⭐⭐,N/A###$$$,59.2,0
E100379,2015-04-21 16:01:13,2015-08-07 16:01:13,2025-09-27 10:49:22,IT,Analyst,2,Delhi,Bachelors,Hybrid,Married,Gold,47,742225.0,3.0,41,1,7,13,Remote setup works well for me.,Will definitely recommend to others.,%%OK%%^&*(),76.9,0
E100380,2016-03-01 17:23:17,2017-12-01 17:23:17,2025-11-17 03:30:26,Operations,Manager,3,Delhi,Bachelors,Onsite,Married,Gold,44,940890.0,2.2,28,43,7,5,Remote setup works well for me.,Worst experience ever!!! 😡😡,$$$ERROR_404!!!_TMP,48.3,0
E100381,2015-08-23 14:03:02,2020-05-05 14:03:02,2025-09-01 16:16:44,Operations,Senior Engineer,5,Delhi,Masters,Hybrid,Single,Silver,24,576729.0,4.3,56,39,6,2,Great team culture 😊,Support was polite and solved my issue quickly.,N/A###$$$_TMP,89.5,0
E100382,2022-11-22 07:10:11,2024-05-03 07:10:11,2025-10-30 11:22:48,Marketing,Analyst,1,Chennai,Diploma,Hybrid,Other,Gold,34,641680.0,4.7,32,22,2,10,Communication from leadership is excellent!,Support was polite and solved my issue quickly.,N/A###$$$_final,68.2,0
E100383,2023-06-21 03:34:26,2025-03-23 03:34:26,2025-11-18 07:42:30,IT,Senior Engineer,1,Chennai,Bachelors,Hybrid,Married,Gold,33,912847.0,2.5,79,37,2,1,"Work-life balance is okay, could improve.","Average experience, nothing special.",%%OK%%^&*()_backup,71.2,0
E100384,2016-06-15 14:09:36,2018-05-01 14:09:36,2025-10-28 20:17:24,Marketing,Director,3,Mumbai,Masters,Hybrid,Single,Silver,33,992022.0,3.4,23,56,8,8,Feeling stressed due to deadlines 😐,"Average experience, nothing special.",**##FAIL##**_X,48.7,1
E100385,2022-02-02 16:37:06,2023-03-13 16:37:06,2025-10-11 07:33:59,Finance,Engineer,5,Hyderabad,PhD,Hybrid,Single,Silver,51,474402.0,2.5,28,55,8,4,"Training was helpful, want more advanced sessions.","Average experience, nothing special.",??###MISSING###??_X,46.6,0
E100386,2016-09-13 16:51:35,2017-09-09 16:51:35,2025-11-26 23:56:17,Finance,Director,3,Pune,Bachelors,Onsite,Single,Silver,22,1024322.0,3.0,0,47,1,6,Need better tools and clearer priorities.,"Delivery was late, but support helped.",###@!@!@###,50.9,1
E100387,2018-06-27 11:32:21,2020-06-29 11:32:21,2025-10-09 23:00:25,Finance,Engineer,5,Chennai,Bachelors,Hybrid,Single,Gold,39,695143.0,4.5,19,35,6,12,"Manager is supportive, but workload is high.","Delivery was late, but support helped.",%%OK%%^&*()_v2,54.1,0
E100388,2020-09-09 15:49:42,2025-07-01 15:49:42,2025-11-14 14:32:33,Sales,Engineer,4,Chennai,Masters,Onsite,Married,Silver,54,1219922.0,2.9,18,1,5,14,"Training was helpful, want more advanced sessions.",Quality is okay… expected better 😐,**##FAIL##**_final,68.2,0
E100389,2021-11-01 16:56:47,2022-01-02 16:56:47,2025-10-19 17:38:13,Sales,Engineer,1,Mumbai,Masters,Hybrid,Single,Silver,50,812009.0,3.0,61,30,4,6,"I enjoy the work, but salary expectations are higher.",Not satisfied. Product arrived damaged.,**##FAIL##**,87.4,0
E100390,2023-04-21 23:32:51,2024-12-20 23:32:51,2025-09-03 18:58:33,Finance,Engineer,3,Chennai,Bachelors,Hybrid,Married,Gold,42,619094.0,2.5,27,49,6,4,"I enjoy the work, but salary expectations are higher.",Loved the packaging and quick response time.,**##FAIL##**_v2,36.9,0
E100391,2015-06-05 07:31:53,2015-11-29 07:31:53,2025-10-26 16:54:06,IT,Analyst,4,Hyderabad,Masters,Hybrid,Single,Gold,54,918951.0,4.0,16,50,9,12,Need better tools and clearer priorities.,"Average experience, nothing special.",$$$ERROR_404!!!,34.3,0
E100392,2016-11-12 05:39:00,2020-01-05 05:39:00,2025-09-06 04:38:13,Marketing,Manager,3,Pune,Bachelors,Onsite,Single,Diamond,35,670941.0,1.0,25,46,8,6,"I enjoy the work, but salary expectations are higher.","Average experience, nothing special.",~~CORRUPT~~@@@,36.5,0
E100393,2017-08-30 19:17:35,2019-02-27 19:17:35,2025-12-07 18:00:54,HR,Senior Engineer,1,Mumbai,PhD,Hybrid,Single,Silver,42,1217236.0,2.9,45,59,2,2,Promotion process feels slow…,"Average experience, nothing special.",$$$ERROR_404!!!,35.4,0
E100394,2017-12-12 04:51:35,2022-04-26 04:51:35,2025-11-03 03:55:38,IT,Lead,1,Delhi,Masters,Hybrid,Married,Gold,39,900133.0,3.2,62,30,5,13,"Training was helpful, want more advanced sessions.",Amazing service! Fast delivery 😊,**##FAIL##**,74.8,0
E100395,2024-06-23 03:51:17,2025-12-01 00:00:00,2025-10-10 01:31:16,Sales,Senior Engineer,4,Bengaluru,Masters,Hybrid,Married,Silver,23,862081.0,2.7,78,6,9,14,Promotion process feels slow…,Not satisfied. Product arrived damaged.,###@!@!@###,83.8,0
E100396,2022-05-20 00:57:34,2025-12-01 00:00:00,2025-10-22 01:12:14,Finance,Senior Engineer,3,Bengaluru,Bachelors,Remote,Single,Bronze,23,1047950.0,3.8,3,29,3,4,"Training was helpful, want more advanced sessions.","Average experience, nothing special.",%%OK%%^&*(),64.7,0
E100397,2018-01-16 04:58:00,2021-07-30 04:58:00,2025-11-05 00:19:59,Sales,Senior Engineer,3,Pune,Bachelors,Hybrid,Single,Gold,51,648763.0,4.0,67,19,8,2,"Training was helpful, want more advanced sessions.",Fantastic! Five stars ⭐⭐⭐⭐⭐,@@NULL##DATA@@,96.2,0
E100398,2024-03-24 07:03:25,2025-12-01 00:00:00,2025-09-28 07:39:55,Marketing,Analyst,2,Bengaluru,Bachelors,Remote,Single,Silver,27,577712.0,2.2,31,50,5,2,Feeling stressed due to deadlines 😐,Worst experience ever!!! 😡😡,N/A###$$$_backup,56.5,0
E100399,2019-09-28 14:19:08,2024-06-23 14:19:08,2025-10-01 06:45:09,IT,Lead,2,Mumbai,Bachelors,Onsite,Married,Gold,33,1002088.0,4.7,64,46,5,8,"Work-life balance is okay, could improve.",Support was polite and solved my issue quickly.,$$$ERROR_404!!!,64.3,0
E100400,2019-10-03 13:41:25,2022-06-12 13:41:25,2025-10-14 23:00:48,HR,Analyst,4,Mumbai,Masters,Hybrid,Single,Diamond,42,625082.0,2.2,3,25,3,4,"Training was helpful, want more advanced sessions.",Will definitely recommend to others.,###@!@!@###_TMP,49.4,0
E100401,2019-02-13 01:37:20,2024-04-29 01:37:20,2025-09-28 03:36:06,Sales,Lead,1,Chennai,Bachelors,Onsite,Married,Silver,40,624997.0,4.1,50,23,9,9,Feeling stressed due to deadlines 😐,"Delivery was late, but support helped.",###REF!@#$$,76.1,0
E100402,2016-05-14 00:52:36,2021-10-24 00:52:36,2025-11-19 13:56:02,Operations,Director,3,Delhi,Bachelors,Hybrid,Single,Gold,38,1109189.0,3.3,74,9,5,11,"Work-life balance is okay, could improve.",Worst experience ever!!! 😡😡,%%OK%%^&*()_X,97.4,1
E100403,2023-11-15 09:41:25,2025-12-01 00:00:00,2025-09-11 21:36:53,Sales,Lead,2,Hyderabad,Bachelors,Onsite,Single,Bronze,54,1031266.0,2.8,3,2,6,0,"Training was helpful, want more advanced sessions.",Quality is okay… expected better 😐,??###MISSING###??,77.8,0
E100404,2015-02-18 07:56:42,2018-11-17 07:56:42,2025-11-26 19:03:39,Finance,Senior Engineer,4,Bengaluru,Bachelors,Hybrid,Married,Silver,47,586543.0,2.9,63,18,5,12,"Manager is supportive, but workload is high.",Fantastic! Five stars ⭐⭐⭐⭐⭐,**##FAIL##**,71.3,0
E100405,2016-08-27 09:33:02,2018-03-05 09:33:02,2025-10-07 14:17:21,Sales,Engineer,4,Bengaluru,Bachelors,Hybrid,Married,Gold,53,745216.0,3.2,9,14,1,0,"I enjoy the work, but salary expectations are higher.","Delivery was late, but support helped.",!!##DIV/0##!!,63.8,0
E100406,2017-03-07 10:43:50,2021-09-02 10:43:50,2025-10-29 22:16:55,Marketing,Director,3,Bengaluru,Masters,Hybrid,Single,Gold,43,674067.0,3.3,78,15,8,1,Great team culture 😊,"Delivery was late, but support helped.",@@NULL##DATA@@_final,100.0,0
E100407,2017-08-26 14:29:23,2021-05-19 14:29:23,2025-09-17 13:32:39,Finance,Engineer,2,Chennai,Masters,Onsite,Other,Gold,54,1344080.0,2.6,59,59,3,10,"I enjoy the work, but salary expectations are higher.",Loved the packaging and quick response time.,!!##DIV/0##!!_TMP,43.7,0
E100408,2016-04-02 03:49:36,2021-03-17 03:49:36,2025-10-11 11:07:51,Marketing,Senior Engineer,2,Hyderabad,Bachelors,Onsite,Single,Bronze,41,1126503.0,3.0,72,40,3,9,Communication from leadership is excellent!,Loved the packaging and quick response time.,$$$ERROR_404!!!,68.4,0
E100409,2015-03-04 06:57:51,2016-10-01 06:57:51,2025-11-19 05:35:03,Operations,Lead,2,Hyderabad,Masters,Hybrid,Single,Silver,39,794789.0,2.7,71,33,8,14,Remote setup works well for me.,Loved the packaging and quick response time.,~~CORRUPT~~@@@_backup,64.7,0
E100410,2021-06-08 02:53:12,2025-10-12 02:53:12,2025-09-29 10:09:21,HR,Director,2,Delhi,Masters,Hybrid,Single,Gold,48,1044049.0,2.3,25,10,2,8,"Manager is supportive, but workload is high.","Delivery was late, but support helped.",!!##DIV/0##!!,66.7,0
E100411,2024-03-15 13:36:09,2025-12-01 00:00:00,2025-09-14 21:20:06,HR,Director,4,Delhi,Bachelors,Onsite,Married,Silver,50,560953.0,2.6,33,50,7,6,Need better tools and clearer priorities.,Will definitely recommend to others.,%%OK%%^&*(),51.2,0
E100412,2016-02-27 12:21:46,2017-04-21 12:21:46,2025-10-25 19:14:04,Operations,Analyst,1,Bengaluru,Masters,Hybrid,Married,Silver,24,731838.0,2.4,55,38,5,10,"Manager is supportive, but workload is high.",Fantastic! Five stars ⭐⭐⭐⭐⭐,###REF!@#$$,65.0,0
E100413,2017-10-25 09:13:05,2018-11-21 09:13:05,2025-09-18 01:28:37,HR,Director,1,Bengaluru,Bachelors,Onsite,Single,Silver,52,926216.0,2.9,13,30,8,11,"Work-life balance is okay, could improve.",Amazing service! Fast delivery 😊,%%OK%%^&*()_TMP,65.4,0
E100414,2019-10-22 22:51:10,2022-12-15 22:51:10,2025-10-04 01:10:08,Finance,Analyst,3,Mumbai,Bachelors,Hybrid,Married,Diamond,44,1013058.0,3.5,24,27,1,10,Remote setup works well for me.,Support was polite and solved my issue quickly.,!!##DIV/0##!!_v2,65.3,0
E100415,2023-10-22 13:52:36,2025-08-31 13:52:36,2025-10-18 07:09:40,HR,Manager,2,Mumbai,Bachelors,Hybrid,Married,Diamond,51,875635.0,3.3,7,33,7,5,Communication from leadership is excellent!,"Delivery was late, but support helped.",@@NULL##DATA@@,66.3,0
E100416,2021-08-04 16:51:03,2022-04-18 16:51:03,2025-10-30 05:31:11,Sales,Director,5,Delhi,Bachelors,Onsite,Other,Gold,45,962003.0,4.6,71,50,3,14,Communication from leadership is excellent!,Quality is okay… expected better 😐,??###MISSING###??,53.9,0
E100417,2022-04-11 03:22:12,2024-09-15 03:22:12,2025-11-07 03:13:44,HR,Manager,4,Pune,Masters,Onsite,Married,Gold,52,919584.0,1.7,19,43,8,4,"I enjoy the work, but salary expectations are higher.","Average experience, nothing special.",###REF!@#$$_final,35.0,0
E100418,2020-07-08 07:29:51,2024-02-24 07:29:51,2025-11-11 01:09:50,Sales,Director,4,Hyderabad,PhD,Onsite,Married,Gold,31,859106.0,3.5,32,29,4,5,"Manager is supportive, but workload is high.",Quality is okay… expected better 😐,@@NULL##DATA@@,66.9,0
E100419,2018-12-17 06:43:21,2020-10-25 06:43:21,2025-11-28 15:36:12,Marketing,Senior Engineer,3,Pune,Masters,Onsite,Married,Gold,28,825964.0,3.2,36,40,1,4,Communication from leadership is excellent!,Loved the packaging and quick response time.,~~CORRUPT~~@@@_X,68.1,0
E100420,2016-11-23 19:43:37,2022-02-18 19:43:37,2025-09-07 22:31:10,Operations,Engineer,3,Mumbai,Masters,Hybrid,Single,Gold,28,793434.0,3.8,30,55,5,4,Promotion process feels slow…,Worst experience ever!!! 😡😡,$$$ERROR_404!!!_final,55.7,1
E100421,2023-03-17 10:36:53,2025-12-01 00:00:00,2025-10-09 01:03:20,Marketing,Engineer,3,Mumbai,Masters,Remote,Single,Gold,30,957984.0,3.7,62,19,1,3,Feeling stressed due to deadlines 😐,Not satisfied. Product arrived damaged.,@@NULL##DATA@@_v2,98.7,0
E100422,2022-08-20 16:53:33,2025-07-09 16:53:33,2025-09-01 02:41:24,IT,Senior Engineer,1,Mumbai,Diploma,Remote,Married,Gold,29,1002704.0,3.1,73,54,3,8,Communication from leadership is excellent!,Will definitely recommend to others.,??###MISSING###??_final,40.8,0
E100423,2015-03-29 01:14:00,2020-05-14 01:14:00,2025-09-01 23:47:43,Finance,Lead,3,Delhi,Bachelors,Hybrid,Single,Bronze,36,949590.0,3.3,45,36,7,10,Feeling stressed due to deadlines 😐,Will definitely recommend to others.,~~CORRUPT~~@@@_v2,70.7,0
E100424,2021-10-17 00:45:58,2024-04-03 00:45:58,2025-09-23 06:56:18,HR,Senior Engineer,5,Chennai,Bachelors,Hybrid,Married,Silver,28,605351.0,2.7,66,11,6,6,"Work-life balance is okay, could improve.","Average experience, nothing special.",###REF!@#$$_backup,92.3,0
E100425,2015-10-20 15:47:26,2016-09-14 15:47:26,2025-11-02 19:19:15,Marketing,Lead,2,Bengaluru,Masters,Hybrid,Single,Gold,27,650268.0,3.6,8,58,7,13,Feeling stressed due to deadlines 😐,Loved the packaging and quick response time.,$$$ERROR_404!!!,15.4,0
E100426,2022-01-06 19:06:59,2022-05-15 19:06:59,2025-12-03 22:10:08,Operations,Senior Engineer,1,Pune,Bachelors,Remote,Married,Silver,39,999720.0,1.9,77,41,8,7,"Work-life balance is okay, could improve.",Loved the packaging and quick response time.,%%OK%%^&*(),75.2,1
E100427,2022-11-04 09:47:25,2025-12-01 00:00:00,2025-11-21 05:19:26,HR,Engineer,3,Chennai,Bachelors,Onsite,Single,Gold,48,1267918.0,3.7,9,23,5,7,Feeling stressed due to deadlines 😐,"Average experience, nothing special.",!!##DIV/0##!!,61.6,0
E100428,2016-03-30 12:11:55,2021-07-03 12:11:55,2025-11-07 20:39:09,Sales,Engineer,2,Pune,Bachelors,Hybrid,Married,Bronze,26,938104.0,3.2,5,12,5,1,"Work-life balance is okay, could improve.",Will definitely recommend to others.,%%OK%%^&*(),75.0,0
E100429,2019-02-13 13:01:36,2023-03-18 13:01:36,2025-11-21 16:58:22,Sales,Manager,4,Pune,Masters,Hybrid,Single,Silver,38,797083.0,2.9,1,54,1,13,Promotion process feels slow…,"Average experience, nothing special.",??###MISSING###??_X,33.7,0
E100430,2016-03-05 04:16:35,2016-11-19 04:16:35,2025-09-19 01:20:24,Finance,Director,5,Bengaluru,Bachelors,Onsite,Single,Gold,43,956085.0,3.0,19,49,3,2,Need better tools and clearer priorities.,Support was polite and solved my issue quickly.,~~CORRUPT~~@@@,53.3,0
E100431,2020-05-21 08:02:00,2022-02-09 08:02:00,2025-11-28 04:23:05,Finance,Director,5,Bengaluru,Bachelors,Hybrid,Married,Bronze,45,615795.0,3.1,66,2,7,2,Promotion process feels slow…,"Average experience, nothing special.",N/A###$$$_TMP,90.1,0
